smiles,logP,qed,SAS
CC(=O)/C=C/C=C/C=C/[C@@H]1O[C@@](C)(C(=O)O)O[C@H]1C,1.8487,0.6069692206350277,4.518362777670926
CCC(C)/C=C(C)/C=C/C=C/C=C/C(=O)c1c(O)c(-c2ccc(O)cc2)cn(O)c1=O,5.007500000000007,0.2408391652793333,3.7606357337977743
CCC/C=C/C=C\C(O)=CC(=O)C(Cl)(Cl)Cl,4.280100000000003,0.353781512160072,3.490768255568113
COC(=O)[C@H](C[C@H](OC)c1c(O)ccc(C(C)=O)c1O)OC,1.5659999999999996,0.5815979212828031,3.5930588875943528
CC(=O)C[C@]12C(=O)c3cccc(O)c3C(=O)[C@H]1[C@@]1(O[C@@H](C)CC(=O)[C@@H]1O)O[C@@H]1CC(=O)O[C@@H]12,0.5022999999999997,0.5990498689210576,5.589887175229401
C[C@H]1C(=O)CC[C@@H]2[C@]1(C)CC[C@@H]1[C@@](C)(Cc3c[nH]c4cc(O)ccc34)[C@H](C)CC[C@@]21C,6.890000000000008,0.5545242740173225,4.427567656968703
C=CC(C)(C)[C@@]12C[C@H]3C(=O)N/C(=C/c4cnc[nH]4)C(=O)N3C1Nc1ccc(Br)cc12,3.145600000000001,0.4771580654251484,4.618488965785699
C[C@H]1OC(=O)C=C[C@@H]1O,-0.1511999999999999,0.4612876786578908,3.780736282991244
CC(=O)O[C@H]1C2=CC3=C(CO)C(=O)CC[C@@]3(C)CC[C@]2(C)[C@@H](C(C)C)[C@H]1O,2.949400000000002,0.7400716648159433,4.79735846236922
CCCc1cc(O)cc2c1Oc1cc(O)c(Cl)c(CCC)c1C(=O)O2,4.981100000000004,0.5921088485188617,3.056078660925807
CCCCCC(O)CC(=O)CCCCCC(O)CC(=O)CCCCCC(O)CC(=O)CCCCCC(O)CC(C)O,5.510300000000008,0.0690959823284781,4.068235046614674
Cc1oc2cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)CC6=O)c(=O)cc(O)c3c(O)c2c(O)c1C,4.970540000000007,0.1621135441293086,3.955503000770876
C=CC(C)(C)C12CC3C(=O)N/C(=C\c4cnc[nH]4)C(=O)N3C1N(C=O)c1ccccc12,1.9339999999999995,0.4512206551074508,4.6484981743535805
CC1=C[C@@H]2/C=C(\C)CCC[C@H](O)/C=C/C(=O)O[C@]23C(=O)N[C@@H](CC(C)C)[C@@H]3[C@@H]1C,3.6886000000000023,0.5465730121400614,5.769725798413763
CC1=C(O)C(=O)[C@H](O)[C@H](O)C1,-0.4870000000000003,0.4443686507091559,3.955609985689289
COc1c(O)c2c3c(c(O)c(CC=C(C)C)c(C)c3c1OC)C(=O)C(=O)O2,3.1870200000000013,0.3676771764381107,3.274470192607252
C=C[C@@]1(C)CC[C@H]2C3=C1C=C(C#N)C(C)(C)c1[nH]c4cccc(c4c13)C2(C)C,6.556180000000006,0.5691074537910411,4.579693317930847
C/C=C\C1=CC(=O)[C@]23C[C@H]2C(C)(C)O[C@]3(O)C1=O,1.1444,0.7555980319208266,5.29921213874999
COc1ccc(C=O)cc1Oc1cc(C(=O)O[C@H]2C=COC=C3C=C4C(=O)N(C)C(=O)C(=O)N4[C@@H]32)ccc1OC,2.3551,0.2201711277978529,4.092154163495026
C/C(=C\C(O)C(C)O)[C@H]1CC[C@H]2C3=CC(=O)[C@H]4CC(=CC[C@H](O)C4)[C@H]3[C@H](O)C[C@]12C,2.6842000000000006,0.530497042578626,6.156580197809694
CCCC[C@H]1CCCC[C@H](C)Cc2cc(O)c(c(O)c2)[C@@H](CCCCCl)CCCC[C@H](C)[C@@H](O)c2cc(O)c1c(O)c2,9.958199999999993,0.1602581630676339,5.926005058413046
CO[C@@H]1C[C@H](O)C(O)=C(C/C=C(\C)CC/C=C(\C)CCCC(C)C(=O)O)C1=O,4.101100000000003,0.4558356001035162,4.284328148039842
CC(=O)OC(Cc1c[nH]c2ccccc12)C(=O)C(C)C,2.8672000000000013,0.8520908106740639,2.8121648802968107
CC[C@H]1[C@@H]2C=C[C@@H]3[C@H]4C/C=C\C(=O)NCCC[C@@H]5NC(=O)C(=C(O)/C=C/[C@@H]4C[C@@H]3[C@H]2C[C@H]1C)C5=O,4.015200000000003,0.3919107416412201,6.437551458425422
Cc1cc(O)c2c(c1)[C@@H]1OC(=O)[C@H](Cc3ccccc3)N1C1=C2C(=O)c2cccc(O[C@H]3C[C@@H](O)[C@@H](O)[C@H](C)O3)c2C1=O,3.2087200000000013,0.3920328444514707,4.688452076951707
CC(=O)CC1Oc2cc(/C=C/c3ccc(O)c(O)c3)oc(=O)c2-c2cc(O)c(O)cc21,3.712200000000003,0.4670492108528718,3.597048634986873
Cc1nc(/C=C(\CO)[C@@H]2C/C=C\CCCC(C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O2)cs1,3.848620000000003,0.432450403640587,5.039919172234779
CCCCCCCC[C@@H]1OC(=O)c2c(O)cccc21,4.354300000000004,0.5865133136867706,2.7571750913669533
CC[C@@H](O)C[C@@H]1C(C)=C[C@@H]2CCCC[C@@H]2[C@@]1(C)C(=O)O,3.620800000000002,0.7732401858891964,4.336948295922637
O=C1CCC2=C1C1=CCCOC1OC2,1.3489,0.5808131319215771,4.179685720401365
COc1cc(C)c2c(c1C=O)Oc1c(C=O)c(C(=O)O)c(O)c(C)c1OC2=O,2.6657400000000004,0.4613868202284842,3.287728160047278
CC1=CC[C@@](C)([C@@]2(C)CC(=O)C=C2CO)CC1,3.020700000000001,0.7456581986868861,4.254926780683166
CC(/C=C/C(=O)NO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,-0.0783999999999991,0.146409587153275,4.368953975478362
CCCCCCCCCCCCCCC(OC(C)=O)[C@@]1(OC(C)=O)C(=O)C=C[C@@H]1OC(C)=O,5.381800000000005,0.1612027969894214,3.981257161877581
C[C@@H]1CC(=O)c2c(O)cccc2O1,1.7458999999999998,0.6578412403520918,2.725323590158954
CC1=CC(=O)C2(O1)c1c(cc(/C=C/c3ccc(O)c(O)c3)oc1=O)OC2c1ccc(O)c(O)c1,3.464700000000003,0.4296878254783087,4.573392621294297
C[C@@H]1CC(O)C=CC(O)C(O)CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,0.8407999999999998,0.3180335302507233,4.751841346453406
COc1cccc2c1NC[C@@H]1CC(C(C)=O)=CN1C2=O,1.8081,0.8916784501924833,3.500904580596512
CC(CO)=C1CC(C)(C)C[C@@H]2[C@@H](CO)CC[C@H]12,2.749900000000001,0.7262301869124509,4.37117071699031
Cc1oc2nc1C(=O)N[C@H](C)c1nc(cs1)C(=O)N[C@H](CCS(C)=O)c1nc(cs1)C(=O)N[C@@H]2C,2.431120000000001,0.4607550956605091,6.444716265695666
CCC1(C)N=C(C)C(=O)N1CCc1c[nH]c2ccccc12,3.1397000000000013,0.9203751198620927,3.2845563393306687
C[C@@H]1CC[C@@H]2[C@H](C=C[C@H]3COC(=O)[C@@](O)(CO)[C@]32C)C1,1.5113,0.5642395728899062,4.784210703942646
C/C=C/C=C/C=C/[C@@H]1Cc2c(C)c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2C(=O)O1,0.6493199999999995,0.3126562635187615,4.726026685912181
CCCCCCCc1cc(O)c(CCCCCC)c(=O)o1,4.981100000000005,0.5854118732265906,2.344086384447815
C/C(=C\C=C\C=C\C=C\C=C\C=C\[C@H]1N=C(/C=C/c2ccc[nH]2)O[C@@H]1C)C(=O)NC(CC(N)=O)C(=O)O,3.3858000000000006,0.2401680170248985,4.883968175215811
CCCCCCCCCCCCCC(O)CCCCC(C)CC(C)/C=C(\C)C(=O)C(C)C(=O)OC(CO)C(O)C(O)C(=O)O,6.133100000000007,0.0296814665938306,4.660768637243311
CCC(C)[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC1=O,-2.2177999999999933,0.2395338434604492,4.51199126989045
CC(O)c1cccc2nc3c(C(=O)O)cccc3nc12,2.5345000000000004,0.6976715071435166,2.6903136465305764
CCCCCCCCC(O)C(O)CCCCCCCCCCCCCCCc1cc(O)cc(O)c1,8.574100000000003,0.1089235276766209,3.1035594859760565
CC(C)(O)[C@@H]1CC=C2[C@H](CC[C@@]3(C)[C@H]2CC[C@H]2Cc4c([nH]c5ccccc45)[C@@]23C)O1,5.662800000000006,0.6011603650175134,4.627563988595035
C[C@H](O)[C@H]1C=C([C@@H](O)[C@H](C)O)C(=O)O1,-1.0393000000000003,0.5088040423477357,4.61007751477278
COc1cc(O)c(C(=O)O[C@@H]2C[C@]3(C)[C@@H]4[C@H](C=C(C=O)[C@]23O)CC(C)(C)[C@@H]4O)c(C)c1Cl,3.191220000000002,0.4628581678255039,5.003600476533324
[C-]#[N+]C1=CC(O)(C(C)O)C(O)C1O,-1.36311,0.3799033461238891,5.316542273495061
O=C1c2c(O)c(Cl)cc3c2[C@@]2(Oc4cc(Cl)c(O)c5c4[C@]3(O2)[C@@H]2O[C@@H]2C5O)[C@@H]2O[C@H]12,2.0017000000000005,0.5227689087737925,6.738362983840826
CC(CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O,4.339700000000004,0.5399021603951021,5.121351759434178
CCCCCCCCCCCCCC(CC(=O)O)OC(=O)CC(O)CCCCCCC,7.185500000000009,0.1292062416887493,3.101463106689039
C[C@@H](O)[C@@H](C(=O)O)N1Cc2c(cc(O)c3c2O[C@]2(C3)[C@H](C)CC[C@H]3C(C)(C)[C@H](O)CC[C@@]32C)C1=O,3.089000000000002,0.5158741189752141,5.220503269543685
CC(C)[C@H]1[C@@H](O)[C@@H](O)C2=C3OC(=O)C4=C3[C@@](C)(CC[C@@H]4O)CC[C@@]21C,2.0626,0.6315902949082574,5.13881063486458
CC(=O)OCCCCC[C@H]1OC(=O)[C@H](C)[C@H](O)[C@@H](O)[C@H]2CC[C@@H]1O2,0.9407999999999996,0.5459264102481401,5.269028324960537
CC(C)=CCc1c(O)c(C)c(O)c2c1C=C(C)OC2,3.805920000000003,0.7949719018569945,3.419818174293748
C=Cc1ccc(OC(=O)c2ccc(O)c(NC(C)=O)c2)cc1,3.212800000000001,0.5159605621237352,2.0174461819030256
CCC[C@H]1OCC2=C([C@H](O)[C@H]3OC3[C@@H]2O)[C@H]1O,-0.6544000000000005,0.4424115408630102,4.987818696164716
CC1=CC[C@@]2(OC1=O)O[C@H]1O[C@H]3C[C@@]14[C@H](CC[C@@]4(C)C1=C3C=C3C=CC(=O)OC(C)(C)[C@@H]3CC1)[C@@H]2C,5.298100000000005,0.4276561676876025,7.168496610088882
C[C@H]1CC[C@H](CO)[C@@H](CO)C2=C[C@](C)(CO)C[C@H]21,1.5782,0.6701276224315692,4.754019826052156
CCCCCCCCCCCC(CC(=O)O)OC(=O)CC(O)CCCCCCC,6.405300000000008,0.1675008448735336,3.066742214380929
COn1cc2c3c(cccc31)[C@@H]1C=C(C)CN(C)[C@@H]1C2,2.5997000000000003,0.7397106742822419,3.866544415286679
C/C(=C\C(C)O)C1=CC(=O)N2CCC(=O)CC2N1,0.3182000000000001,0.7401800456177455,4.449337477267805
CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C=C(C2=O)[C@H](OC)[C@@H](C)C[C@H](OC)[C@H](OC)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O,2.7133000000000003,0.3727962252357471,6.149338180135207
C/C(=C\c1csc(C)n1)[C@@H]1C/C=C\C=C\CC(C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,4.652220000000005,0.6044644898876087,4.949193470781262
C=C[C@@H]1C(=C)CC[C@H]2[C@@]1(O)CCC1=C(C)C(=O)CC[C@@]12C,3.9654000000000034,0.7406705802181277,4.580972938176779
COc1cc(OC)c2c(c1)C(=O)C1=C(C2=O)c2c(OC)cc3cc4c(c(O)c3c2OC(=O)C[C@](C)(O)C1)C(=O)C[C@](C)(O)C4,3.7341000000000015,0.2953270656449083,4.813823133807643
CC(C)C1=CC(=O)[C@]2(C)CC[C@]3(C)C(=CC=C(C=O)C[C@@H]3O)[C@H]12,3.3904000000000023,0.7949194391239047,4.865892037042068
CCCCCC/C=C\CCC/C=C\C(=O)N[C@H]1CCOC1=O,3.6712000000000025,0.274127625623122,3.1189582962379827
CC(C)=CCC/C(C)=C/Cc1c[nH]c(C(=O)O)c1,3.948100000000002,0.7477620885026718,2.9154141701049454
CCCC/C=C\C1=CC(C)(O)OC1=O,1.9245000000000003,0.5516716893230889,3.8192808226034
C=C/C=C/CNC(=O)c1nc(CC(=O)c2nc(/C=C/c3ccc(OC)c(OC)c3)oc2C)oc1C,4.364440000000004,0.3197318552167948,3.234565554155104
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CCO)CC(C)C(=O)/C=C/C(C)=C/C1C,3.252600000000002,0.4148018240316248,5.564939970686707
Cc1cc(O)cc(O)c1C(=O)O[C@]1(C)C(=O)C=C2C=C(C=CC(=O)O)OC[C@]2(O)C1=O,0.6859199999999996,0.302875379346315,4.420327016439446
C/C=C/c1oc(=O)c(COC(C)=O)c(OC)c1C=O,1.5571000000000002,0.59372355605211,3.04049328741592
O=C(c1ccccc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccccc2O)cc(Cl)c1Cl,6.292200000000004,0.2752214036275526,2.9639379661721605
CC(=O)OC1c2cc(O)c(C)c(O)c2CO[C@@]12O[C@@H](C)CC[C@@H]2OC(C)=O,2.3675200000000007,0.7523810640955052,4.874749354883331
COc1cc(=O)oc(C(=O)CC(C)S)c1C,1.84792,0.6463532889703382,3.446538359454503
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)OC(=O)CCNC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)OC1=O,3.022700000000002,0.457261860538117,4.708412777562243
C/C=C/C=C/C1=C2C3=CC(=O)C(C)(OC(=O)CC(C)O)C(=O)C3=CN3CC[C@H](O)[C@H](O1)C23,1.2552999999999996,0.3724462298730038,5.385407005164899
CCC1OC(OC)(/C(C)=C/C(C)C2OC(=O)/C(OC)=C/C(C)=C/C(C)C(O)[C@@H](C)C/C(C)=C/C=C/[C@@H]2OC)CC(OC)[C@H]1C,6.704200000000008,0.2372811128397337,6.045038882341872
COC(=O)[C@H]1CCC2=C(C)C(=O)C[C@H]3[C@@H]4C(C)(C)CC[C@]4(C)C[C@]213,4.307500000000004,0.6730090254734423,5.143756422777854
CCCCCC[C@H]1C(=O)N[C@](C(=O)SC[C@H](NC(C)=O)C(=O)O)([C@@H](O)[C@@H]2C=CCCC2)[C@@]1(C)O,1.758900000000001,0.2015112857717415,4.712869181272188
COc1c2n(c3ccc(Cl)cc13)[C@]1(O)C(=O)N(C)C(=O)[C@]1(O)c1c-2[nH]c2ccc(Cl)cc12,2.9499000000000004,0.3695782185798386,4.0191340041756085
CCCCCCC[C@@H](C/C=C/CCC(=O)N(C)C/C(=C\Cl)CC(=O)CC(=O)NC[C@H](O)CC(=O)OC)OC,4.059000000000003,0.0888655336546267,4.053791432001622
CCC(=O)NCCc1ccccc1,1.7553,0.7455707679844463,1.397079666848743
C=CCc1cc(C)ccc1CCCCCCCC(=O)O,4.691220000000003,0.4961332576773759,2.1172243118749527
CCCCCCCCCc1cc(=O)c2ccccc2n1O,4.531900000000003,0.5721782686641758,2.2350620819706304
CC(C(O)C(O)C(O)C(O)C(O)CN)[C@H]1CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C=C[C@@H]2[C@@]3(C)CC[C@H](C)C(C)(C)[C@@H]3CC[C@]21C,4.899200000000003,0.2346560120675943,5.708762230931394
CC(C)=CCC[C@]1(C)Oc2cc(C=O)c(C=O)c3c2[C@H]2[C@@H](O3)[C@@](C)(O)CC[C@H]21,4.214700000000004,0.6079339913959299,4.721429555683374
CC[C@H](C)[C@@H](CO)NC(=O)/C=C/[C@@](C)(O)[C@@H](O)[C@@H](C)C[C@H](O)CC,0.9747999999999994,0.3585591760850948,4.559590139791396
CC1=CC(=O)[C@]2(O[C@@H]2C(=O)CC(C)C)C(=O)N1,0.3418999999999999,0.5670597339466813,4.526439082371754
CC(C)C(C)C/C=C/[C@@H](C)[C@H]1CCC2C3=C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,5.886500000000008,0.4636320429823464,5.008053470917405
C=CC(C)(O)CC/C=C(\C)CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCC=C(C)C,10.845399999999996,0.0293021747022963,5.402769960491173
C/C=C/C=C/c1cc2cc3c(c(O)c2c(=O)[nH]1)-c1c(O)c2c(c(O)c1CC3)C(=O)c1c(O)c(OC)cc(O)c1C2=O,4.195000000000003,0.1411569504542612,3.5859655676566278
CCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)C(C)CC,2.7002,0.1825319394938917,4.812146532481872
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=C[C@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,5.496400000000007,0.5164271127267211,4.926459509425873
C/C=C/C=C/C(=O)[C@@]12O[C@@H]1[C@](C)(O)C(O)=C(C)C2=O,0.9911,0.3433832491806361,4.729554469978618
CC1CCC/C=C/C=C/C(O)CC(O)C/C=C/C=C/C(O)C/C=C/C=C\C(=O)O1,3.6922000000000015,0.5380677225843563,4.946562670114096
NC(CC(O)C(N)CC(N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O)C(=O)O,-5.290599999999992,0.1654855028215884,4.610415412387472
C=C1[C@H]2CC(C)(C)[C@H]2[C@H](O)[C@H](O)/C(C)=C/C[C@H]1O,1.6376,0.5743492775174338,5.213166873056221
C[C@]1(CO)[C@H](O)C2=C(C(=O)[C@@](C)(O)C3(CC3)[C@@]2(C)O)[C@@H]1O,-1.1181000000000003,0.4184710029337205,5.451892834843539
C=CCc1cc(C)ccc1/C=C\C=C/C(C)=C/Cc1oc(=O)c(C)c(O)c1C,5.757560000000006,0.4937656772225492,3.2687909612460784
CCCCC=C[N+]([O-])=NC(C)C(C)O,2.422100000000001,0.3096258400401299,4.359808975802939
C[C@@H](O)Cc1cc(O)cc(O)c1C(=O)O[C@H](C)CC(=O)O[C@H](C)Cc1cc(O)cc(O)c1C(=O)O[C@H](C)CC(=O)O,2.5621,0.1488875798927823,4.351425833214058
CO[C@H]1C[C@@H](c2c(O)ccc(C(C)=O)c2O)OC1=O,1.3034,0.6324610626272261,3.575872038294728
COc1cc(O)c2c(c1O)C(=O)C1=C(C2=O)C(O)OC(C)=C1,1.0343999999999995,0.6640354335124015,3.6361356849509647
CCCCCCCCCCCC/C=C/[C@@H](O)C(=O)NC(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CC/C=C(\C)CCCCCCCCCCCCC,7.860500000000008,0.0250113756856957,4.9504100151803865
Cc1cc(=O)c2c(O)c3c(O)c(Cl)c(O)c4c5c(O)c(Cl)c(O)c6c(O)c7c(=O)cc(C)c8c1c2c(c34)c(c65)c78,6.387840000000002,0.0901106363167412,3.457236641748695
CC(=O)/C=C/c1ccccc1CCCCCC(=O)O,3.476300000000002,0.5748271700507899,2.089154023350352
C=C1C(=O)[C@@](C)(O)C(=O)O[C@@]12C(C)CCCC2CC,2.0045,0.4477602769644968,5.07351786660144
CC(C)=CC(=O)NC1=CC(=O)[C@]2(C)[C@H](O)[C@@H](Cl)[C@H](C)N12,0.9239999999999996,0.5875408357264565,4.814861836898114
COC(CC(=O)O)/C(C)=C/c1csc(C)n1,2.34452,0.8592247774085429,3.2793882188973864
Cc1ccc(O)c2c1C(=O)C(C)(O)O2,0.9842199999999997,0.6457565786574436,3.439755382183222
C[C@@H]1C[C@@H]2C=C[C@@H]3COC(=O)[C@]3(C)[C@H]2C[C@H]1O,1.7586999999999997,0.5147168056712771,4.727649465395485
COC1=C(C)C(=O)c2c(cc(O)c3c2O[C@H](C)[C@]3(C)[C@H](O)C/C=C(\C)C(=O)O)C1=O,2.5121,0.6243728548441448,4.449505296290637
CC1=C(C(=O)O)[C@@]2(C)CCC[C@](C)(C(=O)O)[C@@H]2C[C@H]1O,2.0494000000000008,0.7202009978875216,4.162827813229475
CCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CCC(C)C,3.090300000000001,0.1678839762528508,4.697269073811615
[N-]=[N+]=CC(=O)OC[C@H](N)C(=O)O,-1.7578999999999994,0.2252158654038983,3.879967709250273
C/C=C/C=C/C(O)=C1C(=O)[C@@]2(C)C(=O)[C@@](C)(O)[C@H]1[C@H](C(=O)c1cc(C)c(O)c(C)c1O)[C@H]2/C=C/C,4.189140000000003,0.1240483723603688,5.641520140089559
CC1=CC2/C=C(\C)CCC3OC3/C=C/C(=O)C23C(=O)NC(CC(C)C)C3C1C,3.978500000000003,0.4457361427744067,5.892636185972743
CC(=O)c1c(-c2ccc(O)c(O)c2)oc2cc(/C=C/c3ccc(O)c(O)c3)oc(=O)c12,4.248400000000004,0.2835862310348764,2.9646484263215385
CC[C@H]1C[C@@H]2C[C@@H]3/C=C\C=C/C(=O)NCCC[C@@H]4NC(=O)/C(=C(O)/C=C\C=C/[C@H](O)[C@H]3[C@@H]2[C@H]1C)C4=O,3.2962000000000016,0.4176747445255773,6.419226153909728
CCC(C)/C=C/[C@@H](O)[C@H](O)[C@@H](O)[C@@H](OC)C(=O)N[C@H]1CCCCNC1=O,-0.5286999999999982,0.3463010070036654,4.35768457783505
CC1=C[C@@]2(C[C@H]1O)[C@@H](C)CC[C@@H]1[C@H](C)CO[C@@H]12,2.7647000000000013,0.6553282083922396,5.292708346462143
COC(=O)c1ccc(CCCCCCCCc2ccc(C(=O)OC)nc2)cn1,4.175600000000003,0.427206175588631,2.2501017754318955
COC12C=C(C(=O)C3C(C)C(C)=CC4(C)CC(C)CCC34)C(=O)N1CCC2C(=O)O,3.426000000000002,0.5617765932143657,5.289906322419344
OCC1O[C@H](N=C2N[C@@H]3[C@H](O2)[C@@H](O)[C@@H](O)[C@]3(O)CO)C(O)C(O)[C@@H]1O,-6.041899999999993,0.2297296833873646,5.494233989679305
NC(=O)[C@@H]1C[C@@H]2CC[C@H](O)C[C@@H]2N1C(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H](O)Cc1ccc(O)cc1,0.3445000000000002,0.2964053594617841,4.031130302488579
CCC(=O)[C@@H](C)[C@H](O)[C@@H](C)C=C(C)C[C@@H](C)[C@H]1OC(=O)CC2=C(CC)C(=O)C(C)(CC(C)=CC[C@@H](O)[C@H]1C)O2,5.632200000000007,0.2847317526501685,6.534972469591461
CCC(OC(=O)C(CCCCN(O)C(=O)/C=C\CCCCCCCCCC(=O)O)NC(=O)C1N=C(c2ccccc2O)OC1C)C(C)C(=O)NC1CCCCN(O)C1=O,4.795100000000005,0.0256141007222191,5.168579416375735
Cc1cc(O)cc(O)c1Oc1cc(O)cc2c1C(=O)OC2,2.5745200000000006,0.7349037801593211,2.7972133817053795
CO[C@H]1CC(=O)[C@]23C(=O)N[C@H](Cc4ccccc4)[C@H]2[C@@H](C)C(CO)=C[C@H]3/C=C/C[C@@H](C)C[C@@]1(C)O,3.226000000000002,0.4533738276467105,5.8263689131776575
CNCCc1c[nH]c2cccc(OP(=O)(O)O)c12,1.4012999999999998,0.6160256304756168,2.673837272145761
CNc1ccc2oc(C[C@H]3O[C@@]4(CC[C@H]3C)O[C@H]([C@H](C)C(=O)c3ccc[nH]3)[C@H](C)C[C@H]4C)nc2c1C(=O)O,5.529800000000005,0.3451489485558862,5.357032575673112
CC1(C)NC(=O)c2c1cc1cccc3c1c2C(=O)N3,2.3840000000000003,0.7559400331836437,2.9564170131907
CC[C@H]1C[C@@H]2C[C@@H]3[C@H]4C/C=C\C(=O)NCCC(O)C5NC(=O)C(=C(O)/C=C/[C@@H]4C[C@H](O)[C@H]3[C@@H]2[C@H]1C)C5=O,2.1808,0.3418496080490214,6.631923941172029
O=c1ccc2nc3c(O)c(=O)cc4cc[nH]c(c2c1)c43,1.7331,0.3740638634118821,2.969966807537187
CC(=O)OC(CC(=O)C(C)CCC=C(C)C)/C(C)=C/CO[C@H]([C@H](O)CO)[C@H](O)[C@H](O)CO,0.6586000000000001,0.1650095937660782,4.7496886988991935
COc1cc(O)c2c(c1)C(C1c3cc(C)cc(O)c3C(=O)c3c(O)cc(O)cc31)c1cc(C)cc(O)c1C2=O,4.892840000000008,0.2492395846147748,3.784866363424813
C=C1C(=O)C=C2C=C3C(=O)C(C)(C)C[C@@]3(O)[C@]12C,1.7280999999999995,0.6601392105485125,4.7249951011029365
CC(=O)O[C@@H]1/C=C\[C@H](C)C(=O)[C@@H](C)C/C=C\[C@H]2[C@H](O)C(C)=C(C)C3[C@H](Cc4ccccc4)NC(=O)[C@@]312,3.9463000000000026,0.4935053914841167,5.771504628008218
C[C@@H](O)CCCCCC[C@H](O)/C=C/C(=O)O,1.7095,0.4160216768119424,3.163361446999529
COc1cc(C(=O)O)c2c(c1C)OC(=O)c1c(C)c(OC)c(O)c(C=O)c1O2,2.8618400000000017,0.4612763343061903,3.1247718523549697
CC(C)=CCc1ccc(O)c2c1C=C[C@@H]1O[C@H]2O[C@H]1C,3.730200000000004,0.8336706469938439,5.000024443765072
C=C1C[C@@H]2[C@@]3(C)CCC(=O)C(C)(C)C3=C(O)C(=O)[C@@]2(C)[C@@H]2C(=O)O[C@@](C)(C(=O)OC)C(=O)[C@@]12C,3.039100000000001,0.3508201618373507,5.340634847128071
NC(N)=NCCC[C@H](O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,-0.7869999999999977,0.2282809030273882,2.856870301486774
[C-]#[N+][C@@H]1[C@H]2c3c[nH]c4cccc(c34)C(C)(C)[C@H]2CC[C@@]1(C)C=C,5.432890000000005,0.5351196571349979,4.676428288592937
CC(=O)c1ccc(C)c(=O)o1,1.1508200000000002,0.5669032986837617,2.362810415872828
C=C(C)C#Cc1c(O)ccc(OC)c1CO,1.820699999999999,0.7443300381894509,2.932825756207009
C/C=C/C=C/C=C1\C=C(CCC(=O)O)C(=O)OC1,2.3931,0.5990505571432777,3.4512046567611465
CCCCCCCC/C=C\CCN=Cc1[nH]c(-c2ccc[nH]2)cc1OC,6.134200000000007,0.2531878337534707,3.223364509706576
COC(=O)c1[nH]c(C(=O)OC)c(-c2c[nH]c3ccc(Cl)cc23)c1-c1c[nH]c2ccccc12,5.537900000000004,0.3148390275250454,2.7297967381693944
O=C(NC1=CC(=O)[C@]2(CO)O[C@@H]2C1=O)c1ccccc1O,-0.7124000000000001,0.6327900276836788,3.682391617683267
C[C@H](CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@H]1CC3=O)C(=O)O,3.310500000000002,0.4740723700449896,5.238836666187523
CC1=C[C@@](C)(O)[C@H](/C(C)=C/C=C/C=C/C=C/[C@@]2(C)C3OC(=O)C2(C)C(=O)C3C)O[C@H]1C,4.242700000000004,0.3080469824147406,6.340883124470922
